X,Y,category,data1,data2
4,5,x,0.9674114390567828,0.93692851106551
5,5,x,0.509806813308715,0.8444085312945245
6,5,x,0.34063687055964964,0.7261032572033372
7,5,x,0.5371840967477084,0.9834303391643233
8,5,x,0.5394036212429214,0.8247038056956322
9,5,x,0.3635300364609634,0.6455091941178702
10,5,x,0.09562353907564791,0.7607748341720826
1,6,x,0.13426815139968384,0.678668384072848
2,6,x,0.7144519958322945,0.6438588345332078
3,6,x,0.37471837114355133,0.191835482486581
4,6,x,0.9982374488180045,0.5913510503654257
5,6,x,0.2543661562975895,0.8395195893921666
6,6,x,0.986808917736756,0.31268137954324615
7,6,x,0.11930157330615743,0.29247976104198736
8,6,x,0.0781542799460303,0.0434219460195896
9,6,x,0.5908376765563735,0.734533195093068
10,6,x,0.023820975037570302,0.7716900453918905
1,7,x,0.6819739329608371,0.6719754823394433
2,7,x,0.5856660755382848,0.6450063253390119
3,7,x,0.16754189178235102,0.11197332734093801
4,7,x,0.8617083745733397,0.4330984708099961
5,7,x,0.821515262175522,0.1436549653496043
6,7,x,0.10137707002992957,0.7982310187597975
7,7,x,0.5014619725629627,0.8147195732023641
8,7,x,0.939389479604331,0.1654199563731268
9,7,x,0.3304111312397372,0.841618167150873
10,7,x,0.36466385627842945,0.8602641237779116
1,8,x,0.2859430210577718,0.15469282625298575
2,8,x,0.4865593784058114,0.9881810786356184
3,8,x,0.6091657193847534,0.5451493512410484
4,8,x,0.12095508035132307,0.6025621592856386
5,8,x,0.1013045054473739,0.9752494129154565
6,8,x,0.4949860892559791,0.5558776807083569
7,8,x,0.03251311791011868,0.5720632863022094
8,8,x,0.8887214276222068,0.31507485431247073
9,8,x,0.04968898565123958,0.9250739177714343
10,8,x,0.15638847198415817,0.3034194624751083
1,9,x,0.9678240982399011,0.4923366134858973
2,9,x,0.16251644141221333,0.4140211901077331
3,9,x,0.6875688298491276,0.48925339582981786
4,9,x,0.43428570560316493,0.5103291538766004
5,9,x,0.7434074380829937,0.36101950399592964
6,9,x,0.2915551190121144,0.7091162945398426
7,9,x,0.6456775146763558,0.9487918912701527
8,9,x,0.8905741332041655,0.5417893910906197
9,9,x,0.39189449474581917,0.21597714564116655
10,9,x,0.21066413424755615,0.38937169878524824
1,10,x,0.10723267004015569,0.7392693689653789
2,10,x,0.9341886269251364,0.6707634244450931
3,10,x,0.29448593792551514,0.4789488081037554
4,10,x,0.8872944242976297,0.9390523741060645
5,10,x,0.012096736709184541,0.09074216481099362
6,10,x,0.26634216134156385,0.6986462476149966
7,10,x,0.4858762080349691,0.028481960972320475
8,10,x,0.27135422404853515,0.3184519922779513
9,10,x,0.25236585444042137,0.7356427401845556
10,10,x,0.9656269833042522,0.35190404534120334
1,1,y,0.2674330482715843,0.193009529204889
2,1,y,0.5992407552660244,0.6549926056312161
3,1,y,0.19219227965820063,0.13317728640244741
4,1,y,0.6072910004472037,0.14056892807682808
5,1,y,0.9219584479428687,0.6185550916472408
6,1,y,0.449490631413745,0.19994769603087514
7,1,y,0.5811306546643178,0.8531646022881907
8,1,y,0.1948490023468078,0.3998032223554435
9,1,y,0.20144095329862288,0.18849969240547515
10,1,y,0.39444787859156594,0.0670561522082257
1,2,y,0.8286044504480337,0.37442207987687404
2,2,y,0.5189377712092147,0.6800989301692442
3,2,y,0.3363756904858566,0.5165137643023505
4,2,y,0.9636573742614835,0.27512110091716935
5,2,y,0.12882742532528835,0.04331897887120162
6,2,y,0.17602389673406882,0.9805733805124344
7,2,y,0.36494535712000076,0.8087805447055186
8,2,y,0.9755110810532807,0.7362477884044378
9,2,y,0.1631033965183466,0.8388352852390424
10,2,y,0.7559394079417728,0.12703377085527345
1,3,y,0.3594211448017106,0.5739702305693606
2,3,y,0.341133192574263,0.5210141091209187
3,3,y,0.6364757571371763,0.21679148687812744
4,3,y,0.35396813868180277,0.5204670779095674
5,3,y,0.46434847351575936,0.7801240479002108
6,3,y,0.9402499305949975,0.3195371278539314
7,3,y,0.45070341980240314,0.09077828423524392
8,3,y,0.6128278671877869,0.10779555580538558
9,3,y,0.14205461859929158,0.9736076762459046
10,3,y,0.5462404502655233,0.369774798470761
1,4,y,0.5162098529693471,0.6871317024159839
2,4,y,0.001105883233356364,0.6522693865939956
3,4,y,0.3211776368855934,0.10795842414183021
4,4,y,0.5058497208700221,0.7388281402483673
5,4,y,0.10870797769423768,0.4097470033103827
6,4,y,0.02078346438725831,0.20233535414344228
7,4,y,0.7201674867849552,0.22579662506993237
8,4,y,0.004529689326980724,0.4939154366740959
9,4,y,0.43867582364135826,0.07126546412314583
10,4,y,0.055587043059045604,0.23732002142921949
1,5,y,0.8564479512780622,0.8885483714029369
2,5,y,0.771046056905304,0.7020810695953642
3,5,y,0.5985816780344443,0.08145887664335882
4,5,y,0.9674114390567828,0.2426237701235957
5,5,y,0.509806813308715,0.49662740418323725
6,5,y,0.34063687055964964,0.5829195159732314
7,5,y,0.5371840967477084,0.4222939358971274
8,5,y,0.5394036212429214,0.7167772893697373
9,5,y,0.3635300364609634,0.4708821638553965
10,5,y,0.09562353907564791,0.08006177279254789
1,6,y,0.13426815139968384,0.9234973663211228
2,6,y,0.7144519958322945,0.3993209417826259
3,6,y,0.37471837114355133,0.7765154553737705
4,6,y,0.9982374488180045,0.23270564553250772
5,6,y,0.2543661562975895,0.6702257661747919
6,6,y,0.986808917736756,0.3919870234234121
7,6,y,0.11930157330615743,0.34784892096353714
8,6,y,0.0781542799460303,0.22187169437291987
9,6,y,0.5908376765563735,0.7542285767066697
10,6,y,0.023820975037570302,0.9364463784371937
1,7,y,0.6819739329608371,0.4641632251270065
2,7,y,0.5856660755382848,0.16270387733071978
3,7,y,0.16754189178235102,0.5406643305580416
4,7,y,0.8617083745733397,0.030413452142350028
5,7,y,0.821515262175522,0.7013495745656518
6,7,y,0.10137707002992957,0.15824849857704082
7,7,y,0.5014619725629627,0.1880538896098961
8,7,y,0.939389479604331,0.3307385695538031
9,7,y,0.3304111312397372,0.03275178367932652
10,7,y,0.36466385627842945,0.0021421043376335103
1,8,y,0.2859430210577718,0.9948840716477328
2,8,y,0.4865593784058114,0.8943893698939811
3,8,y,0.6091657193847534,0.9055259968926453
4,8,y,0.12095508035132307,0.24975065542557617
5,8,y,0.1013045054473739,0.10423461328253236
6,8,y,0.4949860892559791,0.4506734246984141
7,8,y,0.03251311791011868,0.3729602866647399
8,8,y,0.8887214276222068,0.7164958050296533
9,8,y,0.04968898565123958,0.630873995013952
10,8,y,0.15638847198415817,0.8176428787472317
1,9,y,0.9678240982399011,0.2541418107765063
2,9,y,0.16251644141221333,0.7672446694539188
3,9,y,0.6875688298491276,0.5703978327845479
4,9,y,0.43428570560316493,0.8639033062686409
5,9,y,0.7434074380829937,0.6617096483895204
6,9,y,0.2915551190121144,0.6603476832906175
7,9,y,0.6456775146763558,0.6194297282385856
8,9,y,0.8905741332041655,0.8487405381759963
9,9,y,0.39189449474581917,0.9348366259944335
10,9,y,0.21066413424755615,0.8709658389673459
1,10,y,0.10723267004015569,0.11498748844857964
2,10,y,0.9341886269251364,0.781067672024757
3,10,y,0.29448593792551514,0.5963994589608786
4,10,y,0.8872944242976297,0.3095703481065444
5,10,y,0.012096736709184541,0.44612249984845975
6,10,y,0.26634216134156385,0.6422923441889442
7,10,y,0.4858762080349691,0.425655090938058
8,10,y,0.27135422404853515,0.9496618789965354
9,10,y,0.25236585444042137,0.6610564682945835
10,10,y,0.9656269833042522,0.7903037020388634
1,1,z,0.2674330482715843,0.8393940392335065
2,1,z,0.5992407552660244,0.15337063635399606
3,1,z,0.19219227965820063,0.05074190115685173
4,1,z,0.6072910004472037,0.5157041693788393
5,1,z,0.9219584479428687,0.5794206781930916
6,1,z,0.449490631413745,0.6746565266660467
7,1,z,0.5811306546643178,0.998984054590758
8,1,z,0.1948490023468078,0.4608121818817623
9,1,z,0.20144095329862288,0.7292170499493528
10,1,z,0.39444787859156594,0.2173920287203971
1,2,z,0.8286044504480337,0.7615511173393243
2,2,z,0.5189377712092147,0.9059338349247147
3,2,z,0.3363756904858566,0.29722010757412565
4,2,z,0.9636573742614835,0.38925700302404187
5,2,z,0.12882742532528835,0.805556985397409
6,2,z,0.17602389673406882,0.7467077892214806
7,2,z,0.36494535712000076,0.9116924948188921
8,2,z,0.9755110810532807,0.07053767935027899
9,2,z,0.1631033965183466,0.6174740638397828
10,2,z,0.7559394079417728,0.27509491597772473
1,3,z,0.3594211448017106,0.10462383088659688
2,3,z,0.341133192574263,0.9863608246626905
3,3,z,0.6364757571371763,0.18191579813650594
4,3,z,0.35396813868180277,0.21033431698778549
5,3,z,0.46434847351575936,0.336834361085809
6,3,z,0.9402499305949975,0.9431964263187461
7,3,z,0.45070341980240314,0.4420069248453271
8,3,z,0.6128278671877869,0.9052544544309382
9,3,z,0.14205461859929158,0.6707484407408167
10,3,z,0.5462404502655233,0.004572486155189681
1,4,z,0.5162098529693471,0.9014238407967913
2,4,z,0.001105883233356364,0.30127344938370915
3,4,z,0.3211776368855934,0.69228766788879
4,4,z,0.5058497208700221,0.1323377467888901
5,4,z,0.10870797769423768,0.6998719851109575
6,4,z,0.02078346438725831,0.6999029419334445
7,4,z,0.7201674867849552,0.44299542295966876
8,4,z,0.004529689326980724,0.10070298043809367
9,4,z,0.43867582364135826,0.6281085722723907
10,4,z,0.055587043059045604,0.9123273846477991
1,5,z,0.8564479512780622,0.7711290799836547
2,5,z,0.771046056905304,0.2259812288578007
3,5,z,0.5985816780344443,0.8946636508968249
4,5,z,0.9674114390567828,0.01744249281422916
5,5,z,0.509806813308715,0.053068384720718176
6,5,z,0.34063687055964964,0.6407633139088773
7,5,z,0.5371840967477084,0.3560240892737524
8,5,z,0.5394036212429214,0.7505831590061295
9,5,z,0.3635300364609634,0.5525081185464941
10,5,z,0.09562353907564791,0.26186313373694836
1,6,z,0.13426815139968384,0.8663025636454115
2,6,z,0.7144519958322945,0.7994797358254974
3,6,z,0.37471837114355133,0.5118985909332964
4,6,z,0.9982374488180045,0.7643388447889211
5,6,z,0.2543661562975895,0.694227146283664
6,6,z,0.986808917736756,0.02102928706573881
7,6,z,0.11930157330615743,0.7178638108727746
8,6,z,0.0781542799460303,0.9102558623815722
9,6,z,0.5908376765563735,0.7713826555685289
10,6,z,0.023820975037570302,0.2303467672372631
1,7,z,0.6819739329608371,0.46027604623090657
2,7,z,0.5856660755382848,0.9122509286719027
3,7,z,0.16754189178235102,0.40478614723846207
4,7,z,0.8617083745733397,0.6302025442379859
5,7,z,0.821515262175522,0.4047948462402281
6,7,z,0.10137707002992957,0.497684423639713
7,7,z,0.5014619725629627,0.7941547365274614
8,7,z,0.939389479604331,0.006259976066187001
9,7,z,0.3304111312397372,0.49571855601113424
10,7,z,0.36466385627842945,0.767970710800618
1,8,z,0.2859430210577718,0.09583026885261625
2,8,z,0.4865593784058114,0.6034862564221694
3,8,z,0.6091657193847534,0.126419716540499
4,8,z,0.12095508035132307,0.7990712124885251
5,8,z,0.1013045054473739,0.05628382040970503
6,8,z,0.4949860892559791,0.5094132667894208
7,8,z,0.03251311791011868,0.9282015593131977
8,8,z,0.8887214276222068,0.1296648026750662
9,8,z,0.04968898565123958,0.5093079635151485
10,8,z,0.15638847198415817,0.21482047915768543
1,9,z,0.9678240982399011,0.1706454090613042
2,9,z,0.16251644141221333,0.9945928027566793
3,9,z,0.6875688298491276,0.9503645643717572
4,9,z,0.43428570560316493,0.1630153588991441
5,9,z,0.7434074380829937,0.4530613792695426
6,9,z,0.2915551190121144,0.5495976750839854
7,9,z,0.6456775146763558,0.24655968930803096
8,9,z,0.8905741332041655,0.5174836931026702
9,9,z,0.39189449474581917,0.42429962356614626
10,9,z,0.21066413424755615,0.07425065916892426
1,10,z,0.10723267004015569,0.28587804972350195
2,10,z,0.9341886269251364,0.6005065544080029
3,10,z,0.29448593792551514,0.36851882799081104
4,10,z,0.8872944242976297,0.23350386812772128
5,10,z,0.012096736709184541,0.7959265671836858
6,10,z,0.26634216134156385,0.3777991041100621
7,10,z,0.4858762080349691,0.2276004407628871
8,10,z,0.27135422404853515,0.1132529224292641
9,10,z,0.25236585444042137,0.25073570045665916
10,10,z,0.9656269833042522,0.40747087988600206
